session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ixmixo92,7,kda87d36,1,DICE,A_Intro,1728679920,1,0,0
ixmixo92,7,kda87d36,2,DICE,B_Briefing,1728679922,1,0,0
ixmixo92,9,iefdcz7n,0,,InitializeParticipant,1728679924,1,0,0
ixmixo92,8,uuot4fro,1,DICE,A_Intro,1728679925,1,0,0
ixmixo92,8,uuot4fro,2,DICE,B_Briefing,1728679929,1,0,0
ixmixo92,9,iefdcz7n,1,DICE,A_Intro,1728679931,1,0,0
ixmixo92,9,iefdcz7n,2,DICE,B_Briefing,1728679935,1,0,0
ixmixo92,7,kda87d36,3,DICE,C_Feed,1728679952,1,0,0
ixmixo92,8,uuot4fro,3,DICE,C_Feed,1728679959,1,0,0
ixmixo92,10,v83rq75j,0,,InitializeParticipant,1728679992,1,0,0
ixmixo92,10,v83rq75j,1,DICE,A_Intro,1728679997,1,0,0
ixmixo92,10,v83rq75j,2,DICE,B_Briefing,1728679999,1,0,0
ixmixo92,9,iefdcz7n,3,DICE,C_Feed,1728680001,1,0,0
ixmixo92,10,v83rq75j,3,DICE,C_Feed,1728680015,1,0,0
ixmixo92,11,4xiysiex,0,,InitializeParticipant,1728680015,1,0,0
ixmixo92,12,ypyzgylw,0,,InitializeParticipant,1728680018,1,0,0
ixmixo92,11,4xiysiex,1,DICE,A_Intro,1728680024,1,0,0
ixmixo92,12,ypyzgylw,1,DICE,A_Intro,1728680025,1,0,0
ixmixo92,13,a8n92fov,0,,InitializeParticipant,1728680027,1,0,0
ixmixo92,12,ypyzgylw,2,DICE,B_Briefing,1728680029,1,0,0
ixmixo92,13,a8n92fov,1,DICE,A_Intro,1728680037,1,0,0
ixmixo92,11,4xiysiex,2,DICE,B_Briefing,1728680042,1,0,0
ixmixo92,13,a8n92fov,2,DICE,B_Briefing,1728680047,1,0,0
ixmixo92,12,ypyzgylw,3,DICE,C_Feed,1728680069,1,0,0
ixmixo92,13,a8n92fov,3,DICE,C_Feed,1728680078,1,0,0
ixmixo92,14,cy0ntn8w,0,,InitializeParticipant,1728680108,1,0,0
ixmixo92,14,cy0ntn8w,1,DICE,A_Intro,1728680112,1,0,0
ixmixo92,14,cy0ntn8w,2,DICE,B_Briefing,1728680115,1,0,0
ixmixo92,11,4xiysiex,3,DICE,C_Feed,1728680134,1,0,0
ixmixo92,15,329is5bv,0,,InitializeParticipant,1728680152,1,0,0
ixmixo92,15,329is5bv,1,DICE,A_Intro,1728680169,1,0,0
ixmixo92,15,329is5bv,2,DICE,B_Briefing,1728680181,1,0,0
ixmixo92,14,cy0ntn8w,3,DICE,C_Feed,1728680192,1,0,0
ixmixo92,15,329is5bv,3,DICE,C_Feed,1728680227,1,0,0
ixmixo92,16,0vsd3d27,0,,InitializeParticipant,1728680233,1,0,0
ixmixo92,16,0vsd3d27,1,DICE,A_Intro,1728680239,1,0,0
ixmixo92,16,0vsd3d27,2,DICE,B_Briefing,1728680248,1,0,0
ixmixo92,17,d655oz4k,0,,InitializeParticipant,1728680250,1,0,0
ixmixo92,17,d655oz4k,1,DICE,A_Intro,1728680255,1,0,0
ixmixo92,17,d655oz4k,2,DICE,B_Briefing,1728680258,1,0,0
ixmixo92,17,d655oz4k,3,DICE,C_Feed,1728680282,1,0,0
ixmixo92,16,0vsd3d27,3,DICE,C_Feed,1728680292,1,0,0
ixmixo92,18,zpqsx8d6,0,,InitializeParticipant,1728680322,1,0,0
ixmixo92,19,dv6cbny1,0,,InitializeParticipant,1728680325,1,0,0
ixmixo92,20,v9mplo3z,0,,InitializeParticipant,1728680348,1,0,0
ixmixo92,18,zpqsx8d6,1,DICE,A_Intro,1728680349,1,0,0
ixmixo92,19,dv6cbny1,1,DICE,A_Intro,1728680354,1,0,0
ixmixo92,18,zpqsx8d6,2,DICE,B_Briefing,1728680356,1,0,0
ixmixo92,20,v9mplo3z,1,DICE,A_Intro,1728680359,1,0,0
ixmixo92,20,v9mplo3z,2,DICE,B_Briefing,1728680363,1,0,0
ixmixo92,21,vq48x1ds,0,,InitializeParticipant,1728680366,1,0,0
ixmixo92,21,vq48x1ds,1,DICE,A_Intro,1728680371,1,0,0
ixmixo92,19,dv6cbny1,2,DICE,B_Briefing,1728680375,1,0,0
ixmixo92,21,vq48x1ds,2,DICE,B_Briefing,1728680383,1,0,0
ixmixo92,18,zpqsx8d6,3,DICE,C_Feed,1728680398,1,0,0
ixmixo92,22,gnh8oqi2,0,,InitializeParticipant,1728680399,1,0,0
ixmixo92,20,v9mplo3z,3,DICE,C_Feed,1728680400,1,0,0
ixmixo92,22,gnh8oqi2,1,DICE,A_Intro,1728680406,1,0,0
ixmixo92,22,gnh8oqi2,2,DICE,B_Briefing,1728680422,1,0,0
ixmixo92,21,vq48x1ds,3,DICE,C_Feed,1728680452,1,0,0
ixmixo92,23,yhqkvo8g,0,,InitializeParticipant,1728680472,1,0,0
ixmixo92,24,7evhgfpf,0,,InitializeParticipant,1728680476,1,0,0
ixmixo92,23,yhqkvo8g,1,DICE,A_Intro,1728680478,1,0,0
ixmixo92,25,4cwr4ghb,0,,InitializeParticipant,1728680479,1,0,0
ixmixo92,23,yhqkvo8g,2,DICE,B_Briefing,1728680480,1,0,0
ixmixo92,24,7evhgfpf,1,DICE,A_Intro,1728680482,1,0,0
ixmixo92,24,7evhgfpf,2,DICE,B_Briefing,1728680485,1,0,0
ixmixo92,25,4cwr4ghb,1,DICE,A_Intro,1728680486,1,0,0
ixmixo92,22,gnh8oqi2,3,DICE,C_Feed,1728680490,1,0,0
ixmixo92,26,wd0xuyge,0,,InitializeParticipant,1728680493,1,0,0
ixmixo92,25,4cwr4ghb,2,DICE,B_Briefing,1728680494,1,0,0
ixmixo92,26,wd0xuyge,1,DICE,A_Intro,1728680502,1,0,0
ixmixo92,27,8jpijl5k,0,,InitializeParticipant,1728680512,1,0,0
ixmixo92,23,yhqkvo8g,3,DICE,C_Feed,1728680514,1,0,0
ixmixo92,28,1ut0czrf,0,,InitializeParticipant,1728680514,1,0,0
ixmixo92,27,8jpijl5k,1,DICE,A_Intro,1728680515,1,0,0
ixmixo92,26,wd0xuyge,2,DICE,B_Briefing,1728680517,1,0,0
ixmixo92,24,7evhgfpf,3,DICE,C_Feed,1728680517,1,0,0
ixmixo92,28,1ut0czrf,1,DICE,A_Intro,1728680517,1,0,0
ixmixo92,28,1ut0czrf,2,DICE,B_Briefing,1728680519,1,0,0
ixmixo92,29,6pz6b8kw,0,,InitializeParticipant,1728680521,1,0,0
ixmixo92,30,j6ajgkdk,0,,InitializeParticipant,1728680525,1,0,0
ixmixo92,29,6pz6b8kw,1,DICE,A_Intro,1728680527,1,0,0
ixmixo92,30,j6ajgkdk,1,DICE,A_Intro,1728680530,1,0,0
ixmixo92,27,8jpijl5k,2,DICE,B_Briefing,1728680531,1,0,0
ixmixo92,31,f11svwaj,0,,InitializeParticipant,1728680532,1,0,0
ixmixo92,30,j6ajgkdk,2,DICE,B_Briefing,1728680532,1,0,0
ixmixo92,32,czy8xhr9,0,,InitializeParticipant,1728680533,1,0,0
ixmixo92,33,0ivibdg2,0,,InitializeParticipant,1728680533,1,0,0
ixmixo92,29,6pz6b8kw,2,DICE,B_Briefing,1728680537,1,0,0
ixmixo92,31,f11svwaj,1,DICE,A_Intro,1728680539,1,0,0
ixmixo92,31,f11svwaj,2,DICE,B_Briefing,1728680541,1,0,0
ixmixo92,32,czy8xhr9,1,DICE,A_Intro,1728680542,1,0,0
ixmixo92,32,czy8xhr9,2,DICE,B_Briefing,1728680545,1,0,0
ixmixo92,33,0ivibdg2,1,DICE,A_Intro,1728680549,1,0,0
ixmixo92,25,4cwr4ghb,3,DICE,C_Feed,1728680552,1,0,0
ixmixo92,26,wd0xuyge,3,DICE,C_Feed,1728680554,1,0,0
ixmixo92,30,j6ajgkdk,3,DICE,C_Feed,1728680558,1,0,0
ixmixo92,27,8jpijl5k,3,DICE,C_Feed,1728680560,1,0,0
ixmixo92,31,f11svwaj,3,DICE,C_Feed,1728680564,1,0,0
ixmixo92,34,0rw5mcsi,0,,InitializeParticipant,1728680573,1,0,0
ixmixo92,34,0rw5mcsi,1,DICE,A_Intro,1728680577,1,0,0
ixmixo92,33,0ivibdg2,2,DICE,B_Briefing,1728680579,1,0,0
ixmixo92,34,0rw5mcsi,2,DICE,B_Briefing,1728680579,1,0,0
ixmixo92,29,6pz6b8kw,3,DICE,C_Feed,1728680582,1,0,0
ixmixo92,32,czy8xhr9,3,DICE,C_Feed,1728680593,1,0,0
ixmixo92,35,20x1l69n,0,,InitializeParticipant,1728680604,1,0,0
ixmixo92,35,20x1l69n,1,DICE,A_Intro,1728680608,1,0,0
ixmixo92,36,4nfxiuop,0,,InitializeParticipant,1728680610,1,0,0
ixmixo92,35,20x1l69n,2,DICE,B_Briefing,1728680610,1,0,0
ixmixo92,36,4nfxiuop,1,DICE,A_Intro,1728680616,1,0,0
ixmixo92,36,4nfxiuop,2,DICE,B_Briefing,1728680618,1,0,0
ixmixo92,37,0w5xwvmq,0,,InitializeParticipant,1728680619,1,0,0
ixmixo92,37,0w5xwvmq,1,DICE,A_Intro,1728680625,1,0,0
ixmixo92,38,a0t4931n,0,,InitializeParticipant,1728680630,1,0,0
ixmixo92,37,0w5xwvmq,2,DICE,B_Briefing,1728680634,1,0,0
ixmixo92,34,0rw5mcsi,3,DICE,C_Feed,1728680637,1,0,0
ixmixo92,38,a0t4931n,1,DICE,A_Intro,1728680638,1,0,0
ixmixo92,35,20x1l69n,3,DICE,C_Feed,1728680639,1,0,0
ixmixo92,38,a0t4931n,2,DICE,B_Briefing,1728680648,1,0,0
ixmixo92,33,0ivibdg2,3,DICE,C_Feed,1728680660,1,0,0
ixmixo92,36,4nfxiuop,3,DICE,C_Feed,1728680664,1,0,0
ixmixo92,37,0w5xwvmq,3,DICE,C_Feed,1728680665,1,0,0
ixmixo92,39,ef8ah9i3,0,,InitializeParticipant,1728680675,1,0,0
ixmixo92,40,v807a2oh,0,,InitializeParticipant,1728680676,1,0,0
ixmixo92,41,2wq94h2y,0,,InitializeParticipant,1728680681,1,0,0
ixmixo92,39,ef8ah9i3,1,DICE,A_Intro,1728680684,1,0,0
ixmixo92,41,2wq94h2y,1,DICE,A_Intro,1728680686,1,0,0
ixmixo92,40,v807a2oh,1,DICE,A_Intro,1728680691,1,0,0
ixmixo92,41,2wq94h2y,2,DICE,B_Briefing,1728680693,1,0,0
ixmixo92,40,v807a2oh,2,DICE,B_Briefing,1728680693,1,0,0
ixmixo92,39,ef8ah9i3,2,DICE,B_Briefing,1728680694,1,0,0
ixmixo92,42,54y4xl1j,0,,InitializeParticipant,1728680695,1,0,0
ixmixo92,43,t07094wq,0,,InitializeParticipant,1728680700,1,0,0
ixmixo92,38,a0t4931n,3,DICE,C_Feed,1728680701,1,0,0
ixmixo92,42,54y4xl1j,1,DICE,A_Intro,1728680702,1,0,0
ixmixo92,42,54y4xl1j,2,DICE,B_Briefing,1728680705,1,0,0
ixmixo92,43,t07094wq,1,DICE,A_Intro,1728680706,1,0,0
ixmixo92,39,ef8ah9i3,3,DICE,C_Feed,1728680718,1,0,0
ixmixo92,41,2wq94h2y,3,DICE,C_Feed,1728680726,1,0,0
ixmixo92,44,zh8qnm4l,0,,InitializeParticipant,1728680728,1,0,0
ixmixo92,43,t07094wq,2,DICE,B_Briefing,1728680728,1,0,0
ixmixo92,44,zh8qnm4l,1,DICE,A_Intro,1728680731,1,0,0
ixmixo92,45,3i4m93dx,0,,InitializeParticipant,1728680732,1,0,0
ixmixo92,44,zh8qnm4l,2,DICE,B_Briefing,1728680735,1,0,0
ixmixo92,46,z1ulr85s,0,,InitializeParticipant,1728680742,1,0,0
ixmixo92,45,3i4m93dx,1,DICE,A_Intro,1728680742,1,0,0
ixmixo92,46,z1ulr85s,1,DICE,A_Intro,1728680748,1,0,0
ixmixo92,40,v807a2oh,3,DICE,C_Feed,1728680754,1,0,0
ixmixo92,45,3i4m93dx,2,DICE,B_Briefing,1728680761,1,0,0
ixmixo92,46,z1ulr85s,2,DICE,B_Briefing,1728680761,1,0,0
ixmixo92,47,glbgzo0e,0,,InitializeParticipant,1728680768,1,0,0
ixmixo92,48,ojgqdpr5,0,,InitializeParticipant,1728680768,1,0,0
ixmixo92,43,t07094wq,3,DICE,C_Feed,1728680769,1,0,0
ixmixo92,49,60e27zqe,0,,InitializeParticipant,1728680772,1,0,0
ixmixo92,48,ojgqdpr5,1,DICE,A_Intro,1728680772,1,0,0
ixmixo92,47,glbgzo0e,1,DICE,A_Intro,1728680777,1,0,0
ixmixo92,48,ojgqdpr5,2,DICE,B_Briefing,1728680781,1,0,0
ixmixo92,49,60e27zqe,1,DICE,A_Intro,1728680782,1,0,0
ixmixo92,45,3i4m93dx,3,DICE,C_Feed,1728680790,1,0,0
ixmixo92,49,60e27zqe,2,DICE,B_Briefing,1728680794,1,0,0
ixmixo92,50,ty5538wg,0,,InitializeParticipant,1728680797,1,0,0
ixmixo92,47,glbgzo0e,2,DICE,B_Briefing,1728680797,1,0,0
ixmixo92,50,ty5538wg,1,DICE,A_Intro,1728680802,1,0,0
ixmixo92,50,ty5538wg,2,DICE,B_Briefing,1728680809,1,0,0
ixmixo92,46,z1ulr85s,3,DICE,C_Feed,1728680810,1,0,0
ixmixo92,48,ojgqdpr5,3,DICE,C_Feed,1728680822,1,0,0
ixmixo92,49,60e27zqe,3,DICE,C_Feed,1728680831,1,0,0
ixmixo92,28,1ut0czrf,3,DICE,C_Feed,1728680831,1,0,0
ixmixo92,51,x6i2qm2c,0,,InitializeParticipant,1728680831,1,0,0
ixmixo92,51,x6i2qm2c,1,DICE,A_Intro,1728680835,1,0,0
ixmixo92,51,x6i2qm2c,2,DICE,B_Briefing,1728680837,1,0,0
ixmixo92,44,zh8qnm4l,3,DICE,C_Feed,1728680838,1,0,0
ixmixo92,52,dovmvvgd,0,,InitializeParticipant,1728680841,1,0,0
ixmixo92,53,lpcg63mg,0,,InitializeParticipant,1728680848,1,0,0
ixmixo92,50,ty5538wg,3,DICE,C_Feed,1728680849,1,0,0
ixmixo92,54,6uljf7hg,0,,InitializeParticipant,1728680854,1,0,0
ixmixo92,47,glbgzo0e,3,DICE,C_Feed,1728680854,1,0,0
ixmixo92,53,lpcg63mg,1,DICE,A_Intro,1728680855,1,0,0
ixmixo92,55,i9tr1qz4,0,,InitializeParticipant,1728680855,1,0,0
ixmixo92,56,vxg5aap4,0,,InitializeParticipant,1728680856,1,0,0
ixmixo92,54,6uljf7hg,1,DICE,A_Intro,1728680858,1,0,0
ixmixo92,54,6uljf7hg,2,DICE,B_Briefing,1728680860,1,0,0
ixmixo92,55,i9tr1qz4,1,DICE,A_Intro,1728680861,1,0,0
ixmixo92,56,vxg5aap4,1,DICE,A_Intro,1728680862,1,0,0
ixmixo92,55,i9tr1qz4,2,DICE,B_Briefing,1728680863,1,0,0
ixmixo92,56,vxg5aap4,2,DICE,B_Briefing,1728680866,1,0,0
ixmixo92,57,r10q4j3j,0,,InitializeParticipant,1728680869,1,0,0
ixmixo92,53,lpcg63mg,2,DICE,B_Briefing,1728680871,1,0,0
ixmixo92,52,dovmvvgd,1,DICE,A_Intro,1728680875,1,0,0
ixmixo92,57,r10q4j3j,1,DICE,A_Intro,1728680876,1,0,0
ixmixo92,57,r10q4j3j,2,DICE,B_Briefing,1728680878,1,0,0
ixmixo92,58,tzgixzct,0,,InitializeParticipant,1728680878,1,0,0
ixmixo92,59,rxu5cf0m,0,,InitializeParticipant,1728680879,1,0,0
ixmixo92,42,54y4xl1j,3,DICE,C_Feed,1728680884,1,0,0
ixmixo92,55,i9tr1qz4,3,DICE,C_Feed,1728680884,1,0,0
ixmixo92,58,tzgixzct,1,DICE,A_Intro,1728680888,1,0,0
ixmixo92,51,x6i2qm2c,3,DICE,C_Feed,1728680888,1,0,0
ixmixo92,58,tzgixzct,2,DICE,B_Briefing,1728680891,1,0,0
ixmixo92,54,6uljf7hg,3,DICE,C_Feed,1728680896,1,0,0
ixmixo92,56,vxg5aap4,3,DICE,C_Feed,1728680902,1,0,0
ixmixo92,60,gcs4e0jh,0,,InitializeParticipant,1728680903,1,0,0
ixmixo92,60,gcs4e0jh,1,DICE,A_Intro,1728680908,1,0,0
ixmixo92,60,gcs4e0jh,2,DICE,B_Briefing,1728680916,1,0,0
ixmixo92,53,lpcg63mg,3,DICE,C_Feed,1728680920,1,0,0
ixmixo92,61,b03ski5r,0,,InitializeParticipant,1728680923,1,0,0
ixmixo92,61,b03ski5r,1,DICE,A_Intro,1728680928,1,0,0
ixmixo92,62,ocs6og6s,0,,InitializeParticipant,1728680931,1,0,0
ixmixo92,58,tzgixzct,3,DICE,C_Feed,1728680937,1,0,0
ixmixo92,62,ocs6og6s,1,DICE,A_Intro,1728680941,1,0,0
ixmixo92,63,9qonhd11,0,,InitializeParticipant,1728680948,1,0,0
ixmixo92,63,9qonhd11,1,DICE,A_Intro,1728680952,1,0,0
ixmixo92,60,gcs4e0jh,3,DICE,C_Feed,1728680952,1,0,0
ixmixo92,61,b03ski5r,2,DICE,B_Briefing,1728680952,1,0,0
ixmixo92,57,r10q4j3j,3,DICE,C_Feed,1728680953,1,0,0
ixmixo92,63,9qonhd11,2,DICE,B_Briefing,1728680954,1,0,0
ixmixo92,64,ecmt0xrx,0,,InitializeParticipant,1728680968,1,0,0
ixmixo92,65,qgnrdyn7,0,,InitializeParticipant,1728680970,1,0,0
ixmixo92,64,ecmt0xrx,1,DICE,A_Intro,1728680973,1,0,0
ixmixo92,65,qgnrdyn7,1,DICE,A_Intro,1728680975,1,0,0
ixmixo92,63,9qonhd11,3,DICE,C_Feed,1728680977,1,0,0
ixmixo92,64,ecmt0xrx,2,DICE,B_Briefing,1728680980,1,0,0
ixmixo92,66,4tz2sztu,0,,InitializeParticipant,1728680980,1,0,0
ixmixo92,67,eithhlsj,0,,InitializeParticipant,1728680981,1,0,0
ixmixo92,62,ocs6og6s,2,DICE,B_Briefing,1728680981,1,0,0
ixmixo92,65,qgnrdyn7,2,DICE,B_Briefing,1728680983,1,0,0
ixmixo92,66,4tz2sztu,1,DICE,A_Intro,1728680985,1,0,0
ixmixo92,66,4tz2sztu,2,DICE,B_Briefing,1728680988,1,0,0
ixmixo92,67,eithhlsj,1,DICE,A_Intro,1728680990,1,0,0
ixmixo92,68,s4pq2v13,0,,InitializeParticipant,1728680991,1,0,0
ixmixo92,61,b03ski5r,3,DICE,C_Feed,1728680993,1,0,0
ixmixo92,69,1ct7mhg3,0,,InitializeParticipant,1728680999,1,0,0
ixmixo92,68,s4pq2v13,1,DICE,A_Intro,1728681002,1,0,0
ixmixo92,67,eithhlsj,2,DICE,B_Briefing,1728681006,1,0,0
ixmixo92,70,zwtrzh07,0,,InitializeParticipant,1728681007,1,0,0
ixmixo92,69,1ct7mhg3,1,DICE,A_Intro,1728681009,1,0,0
ixmixo92,69,1ct7mhg3,2,DICE,B_Briefing,1728681012,1,0,0
ixmixo92,70,zwtrzh07,1,DICE,A_Intro,1728681014,1,0,0
ixmixo92,66,4tz2sztu,3,DICE,C_Feed,1728681017,1,0,0
ixmixo92,71,nrckvsbb,0,,InitializeParticipant,1728681021,1,0,0
ixmixo92,68,s4pq2v13,2,DICE,B_Briefing,1728681024,1,0,0
ixmixo92,72,w4vzfgsu,0,,InitializeParticipant,1728681025,1,0,0
ixmixo92,70,zwtrzh07,2,DICE,B_Briefing,1728681026,1,0,0
ixmixo92,71,nrckvsbb,1,DICE,A_Intro,1728681030,1,0,0
ixmixo92,73,r6dquagr,0,,InitializeParticipant,1728681031,1,0,0
ixmixo92,65,qgnrdyn7,3,DICE,C_Feed,1728681033,1,0,0
ixmixo92,73,r6dquagr,1,DICE,A_Intro,1728681035,1,0,0
ixmixo92,71,nrckvsbb,2,DICE,B_Briefing,1728681037,1,0,0
ixmixo92,72,w4vzfgsu,1,DICE,A_Intro,1728681039,1,0,0
ixmixo92,74,ww4kf742,0,,InitializeParticipant,1728681041,1,0,0
ixmixo92,62,ocs6og6s,3,DICE,C_Feed,1728681044,1,0,0
ixmixo92,74,ww4kf742,1,DICE,A_Intro,1728681046,1,0,0
ixmixo92,73,r6dquagr,2,DICE,B_Briefing,1728681046,1,0,0
ixmixo92,72,w4vzfgsu,2,DICE,B_Briefing,1728681047,1,0,0
ixmixo92,74,ww4kf742,2,DICE,B_Briefing,1728681050,1,0,0
ixmixo92,64,ecmt0xrx,3,DICE,C_Feed,1728681051,1,0,0
ixmixo92,69,1ct7mhg3,3,DICE,C_Feed,1728681052,1,0,0
ixmixo92,75,ldh57049,0,,InitializeParticipant,1728681056,1,0,0
ixmixo92,67,eithhlsj,3,DICE,C_Feed,1728681056,1,0,0
ixmixo92,76,5eall1gl,0,,InitializeParticipant,1728681060,1,0,0
ixmixo92,77,n9tsvqnc,0,,InitializeParticipant,1728681062,1,0,0
ixmixo92,76,5eall1gl,1,DICE,A_Intro,1728681063,1,0,0
ixmixo92,75,ldh57049,1,DICE,A_Intro,1728681067,1,0,0
ixmixo92,77,n9tsvqnc,1,DICE,A_Intro,1728681067,1,0,0
ixmixo92,77,n9tsvqnc,2,DICE,B_Briefing,1728681073,1,0,0
ixmixo92,70,zwtrzh07,3,DICE,C_Feed,1728681075,1,0,0
ixmixo92,73,r6dquagr,3,DICE,C_Feed,1728681075,1,0,0
ixmixo92,75,ldh57049,2,DICE,B_Briefing,1728681076,1,0,0
ixmixo92,74,ww4kf742,3,DICE,C_Feed,1728681078,1,0,0
ixmixo92,76,5eall1gl,2,DICE,B_Briefing,1728681078,1,0,0
ixmixo92,72,w4vzfgsu,3,DICE,C_Feed,1728681081,1,0,0
ixmixo92,78,981r6hk6,0,,InitializeParticipant,1728681083,1,0,0
ixmixo92,78,981r6hk6,1,DICE,A_Intro,1728681091,1,0,0
ixmixo92,79,9pbi8ufh,0,,InitializeParticipant,1728681092,1,0,0
ixmixo92,80,m5g5nge0,0,,InitializeParticipant,1728681093,1,0,0
ixmixo92,78,981r6hk6,2,DICE,B_Briefing,1728681095,1,0,0
ixmixo92,79,9pbi8ufh,1,DICE,A_Intro,1728681098,1,0,0
ixmixo92,80,m5g5nge0,1,DICE,A_Intro,1728681099,1,0,0
ixmixo92,81,0uigswim,0,,InitializeParticipant,1728681101,1,0,0
ixmixo92,82,f30hc6we,0,,InitializeParticipant,1728681104,1,0,0
ixmixo92,82,f30hc6we,1,DICE,A_Intro,1728681109,1,0,0
ixmixo92,75,ldh57049,3,DICE,C_Feed,1728681112,1,0,0
ixmixo92,83,hnzmkh52,0,,InitializeParticipant,1728681112,1,0,0
ixmixo92,81,0uigswim,1,DICE,A_Intro,1728681114,1,0,0
ixmixo92,84,ge7nitp7,0,,InitializeParticipant,1728681117,1,0,0
ixmixo92,79,9pbi8ufh,2,DICE,B_Briefing,1728681118,1,0,0
ixmixo92,82,f30hc6we,2,DICE,B_Briefing,1728681119,1,0,0
ixmixo92,83,hnzmkh52,1,DICE,A_Intro,1728681119,1,0,0
ixmixo92,84,ge7nitp7,1,DICE,A_Intro,1728681122,1,0,0
ixmixo92,84,ge7nitp7,2,DICE,B_Briefing,1728681124,1,0,0
ixmixo92,85,90116aao,0,,InitializeParticipant,1728681126,1,0,0
ixmixo92,83,hnzmkh52,2,DICE,B_Briefing,1728681133,1,0,0
ixmixo92,52,dovmvvgd,2,DICE,B_Briefing,1728681134,1,0,0
ixmixo92,85,90116aao,1,DICE,A_Intro,1728681136,1,0,0
ixmixo92,80,m5g5nge0,2,DICE,B_Briefing,1728681139,1,0,0
ixmixo92,86,9v0v2rez,0,,InitializeParticipant,1728681140,1,0,0
ixmixo92,85,90116aao,2,DICE,B_Briefing,1728681140,1,0,0
ixmixo92,87,o1k30br4,0,,InitializeParticipant,1728681141,1,0,0
ixmixo92,77,n9tsvqnc,3,DICE,C_Feed,1728681145,1,0,0
ixmixo92,86,9v0v2rez,1,DICE,A_Intro,1728681145,1,0,0
ixmixo92,78,981r6hk6,3,DICE,C_Feed,1728681146,1,0,0
ixmixo92,88,rum0pg2f,0,,InitializeParticipant,1728681146,1,0,0
ixmixo92,88,rum0pg2f,1,DICE,A_Intro,1728681152,1,0,0
ixmixo92,88,rum0pg2f,2,DICE,B_Briefing,1728681155,1,0,0
ixmixo92,89,9wnopbbe,0,,InitializeParticipant,1728681156,1,0,0
ixmixo92,86,9v0v2rez,2,DICE,B_Briefing,1728681158,1,0,0
ixmixo92,80,m5g5nge0,3,DICE,C_Feed,1728681160,1,0,0
ixmixo92,81,0uigswim,2,DICE,B_Briefing,1728681162,1,0,0
ixmixo92,83,hnzmkh52,3,DICE,C_Feed,1728681164,1,0,0
ixmixo92,89,9wnopbbe,1,DICE,A_Intro,1728681164,1,0,0
ixmixo92,89,9wnopbbe,2,DICE,B_Briefing,1728681166,1,0,0
ixmixo92,52,dovmvvgd,3,DICE,C_Feed,1728681172,1,0,0
ixmixo92,84,ge7nitp7,3,DICE,C_Feed,1728681176,1,0,0
ixmixo92,88,rum0pg2f,3,DICE,C_Feed,1728681176,1,0,0
ixmixo92,71,nrckvsbb,3,DICE,C_Feed,1728681180,1,0,0
ixmixo92,82,f30hc6we,3,DICE,C_Feed,1728681182,1,0,0
ixmixo92,79,9pbi8ufh,3,DICE,C_Feed,1728681194,1,0,0
ixmixo92,89,9wnopbbe,3,DICE,C_Feed,1728681199,1,0,0
ixmixo92,87,o1k30br4,1,DICE,A_Intro,1728681202,1,0,0
ixmixo92,85,90116aao,3,DICE,C_Feed,1728681204,1,0,0
